parameter,mean,sd,q05,q95,rhat,ess
"beta[122,3]",7.073,0.161,6.803,7.338,1.001,7331
"beta[123,3]",7.604,0.201,7.267,7.928,1,7690
"beta[124,3]",7.018,0.136,6.794,7.245,1,8233
"beta[125,3]",6.415,0.196,6.095,6.739,1,7286
"beta[126,3]",7.738,0.124,7.538,7.943,1,7464
"beta[127,3]",7.625,0.131,7.41,7.839,1,7579
"beta[128,3]",7.823,0.174,7.54,8.113,1,7473
"beta[129,3]",7.6,0.149,7.357,7.844,1,7951
"beta[130,3]",7.967,0.158,7.707,8.224,1,7396
"beta[131,3]",6.588,0.157,6.331,6.849,1,7311
"beta[132,3]",7.339,0.155,7.086,7.596,1,7714
"beta[133,3]",7.407,0.128,7.197,7.616,1,7944
"beta[134,3]",7.293,0.138,7.063,7.515,1,8111
"beta[135,3]",6.557,0.166,6.281,6.828,1,7592
"beta[136,3]",7.58,0.175,7.294,7.863,1.001,7950
"beta[137,3]",7.033,0.171,6.752,7.31,1,7301
"beta[138,3]",6.636,0.116,6.445,6.825,1.001,8102
"beta[139,3]",7.064,0.137,6.845,7.29,1,8060
"beta[140,3]",7.57,0.203,7.235,7.902,1,6971
"beta[141,3]",8.888,0.171,8.605,9.167,1.001,7382
"beta[142,3]",7.299,0.162,7.033,7.566,1.001,7369
"beta[143,3]",8.507,0.207,8.167,8.849,1.001,7609
"beta[144,3]",8.216,0.161,7.95,8.48,1,7825
"beta[145,3]",7.983,0.146,7.736,8.219,1.001,6971
"beta[146,3]",7.783,0.161,7.521,8.049,1,7245
"beta[147,3]",6.37,0.175,6.085,6.658,1.001,7391
"beta[148,3]",6.896,0.12,6.703,7.093,1,7914
"beta[149,3]",5.747,0.177,5.456,6.037,1,7501
"beta[150,3]",7.266,0.12,7.069,7.463,1,8525
"beta[151,3]",7.057,0.117,6.868,7.255,1.001,7647
"beta[152,3]",8.938,0.139,8.712,9.165,1,8318
"beta[153,3]",8.065,0.12,7.864,8.263,1,8327
"beta[154,3]",6.799,0.118,6.6,6.992,1,7562
"beta[155,3]",7.086,0.117,6.894,7.279,1,8027
"beta[156,3]",7.758,0.126,7.55,7.967,1,8288
"beta[157,3]",8.724,0.164,8.455,8.989,1,7577
"beta[158,3]",7.217,0.133,6.995,7.437,1,7845
"beta[159,3]",7.33,0.16,7.07,7.594,1.001,7210
"beta[160,3]",7.758,0.159,7.487,8.016,1.001,6934
"beta[161,3]",8.81,0.176,8.519,9.094,1,7607
"beta[162,3]",8.007,0.116,7.816,8.197,1,7957
"beta[163,3]",8.195,0.156,7.934,8.45,1,6981
"beta[164,3]",6.908,0.172,6.627,7.189,1.001,7488
"beta[165,3]",8.364,0.143,8.132,8.599,1,7548
"beta[166,3]",5.736,0.12,5.537,5.934,1.001,6938
"beta[167,3]",6.987,0.145,6.745,7.223,1,8071
"beta[168,3]",6.596,0.166,6.324,6.87,1,6881
"beta[169,3]",7.903,0.155,7.647,8.161,1.001,8113
"beta[170,3]",8.523,0.16,8.263,8.786,1.001,6994
"beta[171,3]",7.731,0.159,7.471,7.993,1,6801
"beta[172,3]",9.666,0.129,9.456,9.877,1,7766
"beta[173,3]",8.201,0.178,7.909,8.492,1,7249
"beta[174,3]",8.053,0.202,7.718,8.381,1,6969
"beta[175,3]",5.934,0.168,5.657,6.207,1.001,7496
"beta[176,3]",7.602,0.149,7.356,7.85,1,7918
"beta[177,3]",6.741,0.12,6.544,6.936,1,8141
"beta[178,3]",7.247,0.166,6.975,7.517,1,7306
"beta[179,3]",7.722,0.133,7.499,7.939,1,8042
"beta[180,3]",8.04,0.182,7.745,8.338,1,7480
"beta[181,3]",8.055,0.178,7.77,8.35,1,8200
"beta[182,3]",9.681,0.178,9.385,9.973,1,7658
"beta[183,3]",7.317,0.141,7.086,7.544,1,7720
"beta[184,3]",8.646,0.145,8.407,8.883,1,7996
"beta[185,3]",7.41,0.173,7.128,7.693,1,7348
"beta[186,3]",7.615,0.114,7.429,7.8,1,7729
"beta[187,3]",6.643,0.154,6.392,6.894,1,7603
"beta[188,3]",7.448,0.156,7.19,7.703,1,7062
"beta[189,3]",7.149,0.157,6.895,7.414,1.001,7369
"beta[190,3]",6.247,0.165,5.98,6.519,1,7613
"beta[191,3]",6.717,0.229,6.341,7.091,1.001,7626
"beta[192,3]",7.168,0.145,6.933,7.409,1,7752
"beta[193,3]",7.373,0.208,7.033,7.712,1,7338
"beta[194,3]",8.041,0.162,7.773,8.31,1,7448
"beta[195,3]",7.056,0.185,6.751,7.361,1.001,7001
"beta[196,3]",7.573,0.138,7.346,7.799,1,7986
"beta[197,3]",5.655,0.164,5.381,5.92,1,7436
"beta[198,3]",7.335,0.143,7.095,7.566,1,7346
"beta[199,3]",5.8,0.175,5.517,6.086,1,6146
"beta[200,3]",5.965,0.148,5.722,6.206,1,7698
"beta[201,3]",8.359,0.206,8.031,8.702,1,5888
"beta[202,3]",6.76,0.229,6.381,7.136,1,5486
"beta[203,3]",7.215,0.17,6.937,7.494,1,5697
"beta[204,3]",7.068,0.153,6.823,7.321,1.001,6810
"beta[205,3]",5.862,0.169,5.586,6.141,1,6749
"beta[206,3]",6.025,0.156,5.768,6.283,1,7002
"beta[207,3]",7.133,0.113,6.947,7.317,1,6773
"beta[208,3]",7.013,0.182,6.718,7.313,1,5992
"beta[209,3]",6.09,0.118,5.897,6.284,1,8036
"beta[210,3]",8.242,0.181,7.94,8.539,1,6115
"beta[211,3]",8.504,0.179,8.209,8.795,1,6308
"beta[212,3]",7.609,0.18,7.315,7.903,1,6483
"beta[213,3]",5.698,0.179,5.403,5.989,1,6293
"beta[214,3]",4.621,0.159,4.358,4.882,1,7718
"beta[215,3]",6.168,0.134,5.944,6.389,1,7924
"beta[216,3]",6.669,0.113,6.484,6.861,1.001,7884
"beta[217,3]",5.772,0.17,5.497,6.05,1,5728
"beta[218,3]",7.775,0.15,7.528,8.022,1,6642
"beta[219,3]",4.66,0.116,4.469,4.854,1,7919
"beta[220,3]",8.094,0.193,7.769,8.409,1,6742
"beta[221,3]",6.857,0.194,6.535,7.176,1,6661
"beta[222,3]",6.746,0.118,6.551,6.939,1,7756
"beta[223,3]",8.006,0.167,7.728,8.281,1,5869
"beta[224,3]",6.957,0.191,6.638,7.272,1,5403
"beta[225,3]",6.694,0.206,6.35,7.03,1,5638
"beta[226,3]",6.083,0.175,5.797,6.37,1,6095
"beta[227,3]",5.106,0.172,4.818,5.391,1,6318
"beta[228,3]",3.98,0.172,3.703,4.265,1,6514
"beta[229,3]",5.769,0.12,5.573,5.965,1,7921
"beta[230,3]",4.831,0.217,4.478,5.187,1,5436
"beta[231,3]",5.168,0.184,4.866,5.473,1,6043
"beta[232,3]",6.954,0.173,6.668,7.235,1,6344
"beta[233,3]",6.462,0.112,6.279,6.65,1,8176
"beta[234,3]",6.92,0.17,6.648,7.199,1,6226
"beta[235,3]",7.921,0.166,7.647,8.19,1,6114
"beta[236,3]",7.279,0.125,7.072,7.486,1,8078
"beta[237,3]",8.828,0.17,8.547,9.113,1,6427
"beta[238,3]",5.82,0.168,5.543,6.098,1.001,5887
"beta[239,3]",7.876,0.174,7.588,8.16,1,6372
"beta[240,3]",5.355,0.192,5.036,5.675,1,6731
"beta[241,3]",7.445,0.123,7.245,7.649,1,7920
"beta[242,3]",4.778,0.203,4.444,5.114,1,6816
"beta[243,3]",4.73,0.129,4.518,4.938,1,8048
"beta[244,3]",7.064,0.178,6.77,7.357,1,6621
"beta[245,3]",7.06,0.154,6.805,7.312,1,8251
"beta[246,3]",7.595,0.119,7.4,7.793,1.001,7728
"beta[247,3]",7.536,0.18,7.238,7.832,1,6291
"beta[248,3]",7.783,0.178,7.488,8.076,1,6385
"beta[249,3]",7.537,0.17,7.256,7.816,1,5903
"beta[250,3]",7.168,0.175,6.888,7.453,1,6195
"beta[251,3]",5.217,0.188,4.908,5.531,1,6809
"beta[252,3]",4.352,0.216,4.001,4.708,1,5443
"beta[253,3]",5.167,0.133,4.947,5.384,1,8371
"beta[254,3]",6.928,0.125,6.721,7.133,1,7563
"beta[255,3]",6.407,0.202,6.068,6.738,1,6656
"beta[256,3]",5.677,0.199,5.348,5.999,1,6099
"beta[257,3]",5.383,0.169,5.104,5.662,1,6363
"beta[258,3]",6.474,0.188,6.166,6.787,1,6232
"beta[259,3]",4.925,0.177,4.635,5.213,1,6100
"beta[260,3]",8.365,0.17,8.084,8.639,1,6549
"beta[261,3]",4.303,0.182,4.005,4.603,1,6134
"beta[262,3]",5.342,0.167,5.065,5.62,1,5756
"beta[263,3]",6.554,0.188,6.244,6.859,1,5982
"beta[264,3]",6.113,0.169,5.83,6.389,1.001,5768
"beta[265,3]",6.702,0.243,6.302,7.096,1,5583
"beta[266,3]",6.823,0.202,6.488,7.152,1,5374
"beta[267,3]",7.01,0.176,6.718,7.3,1,5493
"beta[268,3]",5.546,0.255,5.129,5.964,1,7190
"beta[269,3]",7.835,0.183,7.536,8.136,1,6402
"beta[270,3]",7.465,0.185,7.164,7.774,1,6028
"beta[271,3]",6.828,0.202,6.497,7.161,1,6592
"beta[272,3]",6.42,0.128,6.211,6.631,1,7756
"beta[273,3]",5.064,0.114,4.878,5.253,1,8012
"beta[274,3]",5.991,0.171,5.705,6.273,1,5473
"beta[275,3]",6.109,0.198,5.782,6.433,1,6642
"beta[276,3]",7.587,0.116,7.397,7.774,1,7793
"beta[277,3]",4.396,0.171,4.118,4.68,1,5830
"beta[278,3]",4.55,0.125,4.343,4.754,1,7023
"beta[279,3]",5.043,0.177,4.749,5.331,1,5948
"beta[280,3]",6.714,0.143,6.479,6.949,1,7832
"beta[281,3]",5.498,0.121,5.297,5.693,1,7994
"beta[282,3]",6.773,0.141,6.541,7.006,1,7168
"beta[283,3]",5.836,0.138,5.609,6.059,1,6917
"beta[284,3]",7.152,0.177,6.864,7.442,1,5613
"beta[285,3]",4.397,0.171,4.116,4.677,1,5476
"beta[286,3]",7.122,0.18,6.826,7.421,1,6512
"beta[287,3]",6.241,0.185,5.93,6.542,1,6297
"beta[288,3]",6.788,0.169,6.515,7.07,1,6242
"beta[289,3]",5.559,0.112,5.375,5.742,1.001,8035
"beta[290,3]",4.829,0.187,4.52,5.134,1,6383
"beta[291,3]",8.162,0.231,7.776,8.54,1,7436
"beta[292,3]",4.568,0.171,4.286,4.852,1,6220
"beta[293,3]",6.551,0.113,6.364,6.735,1,7623
"beta[294,3]",4.751,0.18,4.455,5.052,1,6429
"beta[295,3]",8.084,0.185,7.774,8.389,1,6513
"beta[296,3]",5.797,0.184,5.499,6.104,1,6300
"beta[297,3]",5.945,0.182,5.642,6.247,1,6105
"beta[298,3]",8.926,0.175,8.637,9.213,1,6141
"beta[299,3]",4.85,0.169,4.569,5.127,1.001,6212
"beta[300,3]",6.739,0.176,6.445,7.028,1,6220
"beta[301,3]",5.313,0.192,4.997,5.627,1.001,6235
"beta[302,3]",6.584,0.221,6.223,6.95,1,5690
"beta[303,3]",7.52,0.167,7.24,7.797,1,6392
"beta[304,3]",6.94,0.181,6.643,7.237,1,5646
"beta[305,3]",6.34,0.125,6.13,6.545,1,7144
"beta[306,3]",6.237,0.138,6.013,6.469,1.001,8287
"beta[307,3]",6.072,0.19,5.761,6.391,1,6315
"beta[308,3]",6.094,0.177,5.802,6.383,1,6393
"beta[309,3]",6.205,0.169,5.927,6.481,1.001,5718
"beta[310,3]",5.586,0.178,5.299,5.879,1,6202
"beta[311,3]",6.084,0.138,5.858,6.311,1,6885
"beta[312,3]",7.048,0.166,6.776,7.327,1,5396
"beta[313,3]",6.597,0.159,6.335,6.86,1,7468
"beta[314,3]",5.27,0.138,5.044,5.502,1,6849
"beta[315,3]",7.115,0.173,6.829,7.403,1,5766
"beta[316,3]",8.045,0.176,7.754,8.335,1,6659
"beta[317,3]",4.945,0.183,4.637,5.241,1,5826
"beta[318,3]",6.376,0.133,6.161,6.595,1,8042
"beta[319,3]",5.226,0.184,4.924,5.53,1,6443
"beta[320,3]",7.569,0.182,7.272,7.874,1,5959
"beta[321,3]",5.574,0.176,5.283,5.865,1,6050
"beta[322,3]",6.887,0.199,6.556,7.219,1,7001
"beta[323,3]",6.358,0.192,6.038,6.671,1,5600
"beta[324,3]",7.438,0.133,7.218,7.66,1,7571
"beta[325,3]",6.133,0.169,5.854,6.409,1,6018
"beta[326,3]",6.018,0.242,5.614,6.416,1,5667
"beta[327,3]",7.519,0.183,7.212,7.82,1,5724
"beta[328,3]",5.96,0.167,5.687,6.234,1,5749
"beta[329,3]",4.014,0.176,3.721,4.304,1,5945
"beta[330,3]",8.026,0.173,7.745,8.312,1,5880
"beta[331,3]",6.415,0.169,6.136,6.697,1,6256
"beta[332,3]",6.681,0.14,6.454,6.912,1,6944
"beta[333,3]",7.966,0.181,7.669,8.26,1,5098
"beta[334,3]",6.131,0.184,5.834,6.438,1,6388
"beta[335,3]",6.826,0.127,6.616,7.032,1,7466
"beta[336,3]",6.079,0.191,5.767,6.396,1,6285
"beta[337,3]",5.51,0.123,5.306,5.711,1,7574
"beta[338,3]",4.375,0.173,4.091,4.658,1,6426
"beta[339,3]",6.636,0.115,6.446,6.821,1,7600
"beta[340,3]",5.503,0.171,5.216,5.784,1,5967
"beta[341,3]",4.621,0.131,4.407,4.833,1,7946
"beta[342,3]",7.231,0.172,6.951,7.513,1,6607
"beta[343,3]",5.446,0.171,5.161,5.733,1,6544
"beta[344,3]",6.701,0.176,6.411,6.991,1,6252
"beta[345,3]",5.886,0.145,5.648,6.128,1,7738
"beta[346,3]",5.743,0.169,5.464,6.019,1,6020
"beta[347,3]",6.511,0.196,6.194,6.835,1,6075
"beta[348,3]",7.036,0.167,6.761,7.312,1.001,6336
"beta[349,3]",5.291,0.136,5.067,5.515,1,7024
"beta[350,3]",5.938,0.18,5.644,6.234,1,6132
"beta[351,3]",6.405,0.183,6.109,6.705,1,6212
"beta[352,3]",8.983,0.171,8.703,9.261,1,6508
"beta[353,3]",5.484,0.167,5.215,5.76,1,5435
"beta[354,3]",5.972,0.166,5.701,6.247,1,6711
"beta[355,3]",5.789,0.178,5.499,6.083,1,6291
"beta[356,3]",5.908,0.198,5.582,6.235,1,5331
"beta[357,3]",6.867,0.183,6.571,7.161,1,6011
"beta[358,3]",6.451,0.243,6.055,6.852,1,6485
"beta[359,3]",6.914,0.127,6.704,7.124,1,7871
"beta[360,3]",6.862,0.181,6.562,7.154,1,6229
"beta[361,3]",5.809,0.17,5.528,6.091,1,5824
"beta[362,3]",6.007,0.215,5.658,6.364,1,6391
"beta[363,3]",6.313,0.19,5.999,6.622,1,6552
"beta[364,3]",6.246,0.194,5.921,6.568,1,6549
"beta[365,3]",7.125,0.199,6.789,7.449,1,5325
"beta[366,3]",3.816,0.174,3.526,4.104,1.001,6063
"beta[367,3]",5.994,0.173,5.703,6.28,1.001,5846
"beta[368,3]",5.554,0.226,5.181,5.921,1,5655
"beta[369,3]",6.944,0.172,6.663,7.227,1,6217
"beta[370,3]",5.16,0.188,4.85,5.469,1,5570
"beta[371,3]",7.67,0.116,7.479,7.858,1,7803
"beta[372,3]",5.19,0.243,4.789,5.594,1,7513
"beta[373,3]",7.224,0.171,6.94,7.506,1,6315
"beta[374,3]",7.707,0.178,7.415,8.004,1,6318
"beta[375,3]",5.756,0.115,5.564,5.942,1,7964
"beta[376,3]",6.206,0.169,5.927,6.482,1,6751
"beta[377,3]",6.68,0.134,6.465,6.903,1.001,7335
"beta[378,3]",6.387,0.188,6.086,6.695,1,5627
"beta[379,3]",7.194,0.132,6.977,7.415,1,7504
"beta[380,3]",5.833,0.178,5.541,6.126,1,6278
"beta[381,3]",8.579,0.192,8.262,8.894,1.001,6226
"beta[382,3]",6.315,0.116,6.124,6.507,1,7745
"beta[383,3]",5.523,0.197,5.197,5.842,1,6043
"beta[384,3]",6.825,0.164,6.556,7.093,1,7046
"beta[385,3]",7.189,0.205,6.845,7.523,1,5251
"beta[386,3]",7.513,0.173,7.225,7.795,1,6726
"beta[387,3]",6.392,0.117,6.2,6.587,1,7842
"beta[388,3]",5.962,0.13,5.753,6.174,1,8748
"beta[389,3]",6.239,0.169,5.959,6.512,1,6129
"beta[390,3]",5.262,0.128,5.051,5.472,1,7387
"beta[391,3]",7.631,0.133,7.41,7.847,1.001,7888
"beta[392,3]",7.16,0.167,6.887,7.436,1,6067
"beta[393,3]",6.885,0.111,6.701,7.067,1,8319
"beta[394,3]",5.37,0.173,5.081,5.653,1,5433
"beta[395,3]",7.226,0.196,6.902,7.55,1,6009
"beta[396,3]",4.273,0.176,3.982,4.565,1,6320
"beta[397,3]",6.471,0.147,6.229,6.713,1.001,7441
"beta[398,3]",7.125,0.177,6.836,7.42,1,5905
"beta[399,3]",5.698,0.149,5.449,5.941,1.001,8214
"beta[400,3]",8.484,0.175,8.196,8.767,1,5905
"beta[401,3]",5.68,0.193,5.363,5.999,1,6499
"beta[402,3]",7.331,0.119,7.132,7.527,1,7938
"beta[403,3]",6.592,0.203,6.256,6.926,1,6443
"beta[404,3]",7.729,0.131,7.511,7.943,1,8168
"beta[405,3]",8.156,0.242,7.749,8.553,1,5356
"beta[406,3]",8.038,0.181,7.743,8.338,1,5764
"beta[407,3]",7.519,0.212,7.171,7.867,1,6704
"beta[408,3]",6.884,0.186,6.57,7.185,1,6432
"beta[409,3]",8.216,0.131,8.004,8.431,1.001,7755
"beta[410,3]",5.964,0.145,5.727,6.204,1,7358
"beta[411,3]",5.447,0.194,5.13,5.766,1,6456
"beta[412,3]",7.385,0.158,7.13,7.643,1,8201
"beta[413,3]",6.962,0.191,6.655,7.28,1,6980
"beta[414,3]",6.484,0.169,6.212,6.764,1,5852
"beta[415,3]",5.11,0.149,4.861,5.354,1,7355
"beta[416,3]",5.463,0.173,5.181,5.75,1,5627
"beta[417,3]",7.872,0.121,7.67,8.068,1,7670
"beta[418,3]",6.566,0.168,6.293,6.844,1,6416
"beta[419,3]",7.073,0.141,6.84,7.304,1,7846
"beta[420,3]",6.685,0.154,6.429,6.936,1,8149
"beta[421,3]",4.849,0.207,4.503,5.189,1,5446
"beta[422,3]",5.229,0.165,4.957,5.503,1,6018
"beta[423,3]",5.89,0.185,5.589,6.193,1,5360
"beta[424,3]",6.342,0.176,6.051,6.631,1,5289
"beta[425,3]",6.978,0.185,6.677,7.285,1,5414
"beta[426,3]",5.009,0.124,4.808,5.211,1,7227
"beta[427,3]",6.444,0.184,6.143,6.744,1,5652
"beta[428,3]",6.256,0.151,6.006,6.503,1,7339
"beta[429,3]",8.355,0.178,8.061,8.648,1,6987
"beta[430,3]",6.28,0.198,5.952,6.606,1,5407
"beta[431,3]",7.843,0.2,7.509,8.173,1,7170
"beta[432,3]",7.606,0.171,7.324,7.887,1.001,5609
"beta[433,3]",5.938,0.133,5.722,6.154,1,8057
"beta[434,3]",5.154,0.168,4.876,5.43,1,6189
"beta[435,3]",7.443,0.193,7.123,7.763,1,7202
"beta[436,3]",6.913,0.124,6.71,7.121,1,7620
"beta[437,3]",6.279,0.172,5.999,6.563,1,5805
"beta[438,3]",5.883,0.119,5.688,6.079,1,7241
"beta[439,3]",5.475,0.188,5.168,5.777,1,6659
"beta[440,3]",6.323,0.203,5.981,6.651,1.001,5401
"beta[441,3]",6.832,0.14,6.601,7.062,1,8032
"beta[442,3]",6.926,0.186,6.624,7.232,1,7314
"beta[443,3]",7.477,0.164,7.206,7.745,1,7814
"beta[444,3]",6.268,0.182,5.969,6.57,1,6799
"beta[445,3]",6.907,0.118,6.716,7.101,1,7977
"beta[446,3]",6.844,0.184,6.543,7.147,1,6256
"beta[447,3]",7.878,0.177,7.585,8.169,1,5829
"beta[448,3]",7.432,0.197,7.11,7.761,1,6708
"beta[449,3]",5.586,0.143,5.352,5.82,1,7141
"beta[450,3]",5.879,0.191,5.563,6.194,1,6732
"beta[451,3]",5.423,0.174,5.136,5.708,1,5793
"beta[452,3]",6.444,0.143,6.207,6.68,1,7590
"beta[453,3]",7.059,0.13,6.845,7.271,1,7394
"beta[454,3]",4.68,0.176,4.39,4.965,1,6519
"beta[455,3]",7.379,0.172,7.097,7.664,1,6118
"beta[456,3]",7.411,0.171,7.134,7.691,1,6380
"beta[457,3]",7.232,0.121,7.033,7.428,1,8292
"beta[458,3]",6.229,0.165,5.96,6.502,1,6661
"beta[459,3]",6.971,0.2,6.643,7.297,1,7134
"beta[460,3]",7.289,0.187,6.983,7.595,1.001,6379
"beta[461,3]",7.565,0.167,7.291,7.836,1,5953
"beta[462,3]",7.324,0.172,7.044,7.605,1,5481
"beta[463,3]",7.465,0.167,7.194,7.741,1,7147
"beta[464,3]",6.167,0.136,5.946,6.394,1,7109
"beta[465,3]",5.777,0.181,5.476,6.074,1,5905
"beta[466,3]",8.578,0.185,8.271,8.883,1,5928
"beta[467,3]",6.644,0.173,6.363,6.933,1,6192
"beta[468,3]",7.725,0.174,7.437,8.008,1,6309
"beta[469,3]",7.905,0.133,7.683,8.122,1,7654
"beta[470,3]",6.001,0.161,5.733,6.262,1,7425
"beta[471,3]",6.626,0.191,6.312,6.936,1.001,5964
"beta[472,3]",8.076,0.218,7.711,8.443,1,6913
"beta[473,3]",5.348,0.162,5.082,5.612,1,8262
"beta[474,3]",7.112,0.194,6.798,7.431,1,6263
"beta[475,3]",9.052,0.191,8.738,9.369,1,6136
"beta[476,3]",5.622,0.135,5.398,5.844,1,7727
"beta[477,3]",7.312,0.22,6.951,7.671,1,6009
"beta[478,3]",6.774,0.198,6.441,7.102,1,6211
"beta[479,3]",5.649,0.179,5.356,5.945,1,6382
"beta[480,3]",7.542,0.132,7.326,7.759,1,7664
"beta[481,3]",5.599,0.179,5.305,5.893,1,6602
"beta[482,3]",4.935,0.119,4.737,5.132,1,7555
"beta[483,3]",7.517,0.167,7.242,7.789,1,6395
"beta[484,3]",4.19,0.165,3.918,4.463,1,5793
"beta[485,3]",5.545,0.151,5.297,5.792,1,8066
"beta[486,3]",5.649,0.218,5.292,6.009,1,6645
"beta[487,3]",5.601,0.173,5.315,5.888,1,6280
"beta[488,3]",6.128,0.125,5.923,6.334,1,7305
"beta[489,3]",7.421,0.18,7.122,7.716,1,7890
"beta[490,3]",6.567,0.177,6.269,6.859,1.001,5851
"beta[491,3]",7.461,0.119,7.266,7.657,1.001,8195
"beta[492,3]",5.452,0.197,5.127,5.779,1,6064
"beta[493,3]",4.761,0.184,4.462,5.067,1,8196
"beta[494,3]",7.053,0.161,6.789,7.318,1,6605
"beta[495,3]",8.034,0.213,7.684,8.387,1,5186
"beta[496,3]",7.485,0.14,7.257,7.711,1,6948
"beta[497,3]",6.057,0.183,5.759,6.36,1,6497
"beta[498,3]",6.266,0.131,6.051,6.478,1,7603
"beta[499,3]",5.912,0.148,5.669,6.151,1,6820
"beta[500,3]",9.433,0.159,9.169,9.696,1,7786
"beta[501,3]",8.16,0.117,7.969,8.351,1.001,7332
"beta[502,3]",7.828,0.202,7.494,8.16,1,5517
"beta[503,3]",7.34,0.183,7.045,7.647,1,6563
"beta[504,3]",4.541,0.177,4.248,4.833,1,6479
"beta[505,3]",8.12,0.171,7.835,8.405,1,5754
"beta[506,3]",6.163,0.22,5.798,6.524,1,5671
"beta[507,3]",6.985,0.174,6.698,7.267,1,5922
"beta[508,3]",8.492,0.165,8.221,8.763,1.001,6303
"beta[509,3]",6.244,0.193,5.932,6.562,1,6852
"beta[510,3]",7.063,0.174,6.782,7.35,1,6181
"beta[511,3]",5.967,0.195,5.648,6.287,1.001,6392
"beta[512,3]",6.682,0.179,6.381,6.973,1,6435
"beta[513,3]",6.138,0.182,5.837,6.436,1,6659
"beta[514,3]",7.561,0.151,7.31,7.808,1,8395
"beta[515,3]",5.618,0.155,5.363,5.872,1,7251
"beta[516,3]",7.194,0.132,6.978,7.409,1,7425
"beta[517,3]",5.316,0.15,5.072,5.566,1,8111
"beta[518,3]",7.149,0.135,6.928,7.371,1,8166
"beta[519,3]",7.191,0.132,6.974,7.405,1,7584
"beta[520,3]",6.803,0.127,6.592,7.008,1,8138
"beta[521,3]",5.682,0.189,5.373,5.986,1,6383
"beta[522,3]",5.034,0.242,4.639,5.431,1,5737
"beta[523,3]",6.773,0.249,6.366,7.187,1.001,5962
"beta[524,3]",5.002,0.148,4.756,5.244,1.001,6669
"beta[525,3]",8.159,0.148,7.917,8.399,1,7854
"beta[526,3]",4.171,0.258,3.743,4.595,1,5720
"beta[527,3]",5.214,0.121,5.017,5.418,1,7363
"beta[528,3]",5.178,0.12,4.979,5.374,1.001,7120
"beta[529,3]",7.763,0.24,7.362,8.156,1,5862
"beta[530,3]",5.896,0.254,5.484,6.315,1.001,5753
"beta[531,3]",6.948,0.148,6.707,7.195,1,7758
"beta[532,3]",6.438,0.123,6.236,6.642,1,7378
"beta[533,3]",6.432,0.221,6.063,6.793,1,5360
"beta[534,3]",4.391,0.17,4.112,4.667,1,6668
"beta[535,3]",3.711,0.243,3.305,4.104,1,5704
"beta[536,3]",6.794,0.113,6.606,6.98,1,7661
"beta[537,3]",5.68,0.238,5.283,6.065,1,5425
"beta[538,3]",4.78,0.133,4.563,4.999,1.001,6246
"beta[539,3]",5.428,0.268,4.986,5.866,1,5504
"beta[540,3]",5.133,0.227,4.76,5.505,1,5610
"beta[541,3]",4.022,0.126,3.816,4.23,1,7464
"beta[542,3]",6.002,0.162,5.741,6.275,1.001,6779
"beta[543,3]",7.357,0.256,6.942,7.776,1,6446
"beta[544,3]",5.857,0.259,5.426,6.28,1,5462
"beta[545,3]",6.819,0.243,6.42,7.212,1,5773
"beta[546,3]",5.275,0.138,5.045,5.504,1,7536
"beta[547,3]",5.342,0.193,5.024,5.659,1,6418
"beta[548,3]",5.117,0.248,4.706,5.517,1,5517
"beta[549,3]",4.206,0.154,3.954,4.454,1,6704
"beta[550,3]",5.161,0.255,4.747,5.576,1,5305
"beta[551,3]",5.618,0.244,5.22,6.012,1,5369
"beta[552,3]",5.97,0.27,5.526,6.409,1.001,5435
"beta[553,3]",4.752,0.225,4.379,5.113,1,5324
"beta[554,3]",5.774,0.267,5.342,6.216,1,5821
"beta[555,3]",6.735,0.251,6.324,7.141,1.001,5559
"beta[556,3]",5.308,0.114,5.121,5.496,1.001,7455
"beta[557,3]",5.67,0.126,5.465,5.88,1,7196
"beta[558,3]",5.824,0.16,5.561,6.087,1,7749
"beta[559,3]",4.824,0.228,4.453,5.196,1,5418
"beta[560,3]",5.346,0.149,5.1,5.594,1,8002
"beta[561,3]",4.835,0.133,4.618,5.051,1,8136
"beta[562,3]",5.83,0.163,5.563,6.093,1.001,6552
"beta[563,3]",5.625,0.23,5.247,6.001,1,5407
"beta[564,3]",4.762,0.118,4.568,4.956,1,7740
"beta[565,3]",5.896,0.149,5.648,6.14,1,7814
"beta[566,3]",6.45,0.225,6.08,6.824,1.001,5253
"beta[567,3]",7.13,0.124,6.926,7.336,1,7703
"beta[568,3]",5.892,0.193,5.578,6.208,1,6365
"beta[569,3]",4.694,0.231,4.312,5.072,1,5969
"beta[570,3]",5.759,0.249,5.346,6.17,1,5504
"beta[571,3]",4.664,0.15,4.415,4.913,1.001,7433
"beta[572,3]",4.853,0.254,4.441,5.274,1,5555
"beta[573,3]",7.205,0.135,6.985,7.425,1,7431
"beta[574,3]",7.112,0.247,6.712,7.525,1.001,5736
"beta[575,3]",4.324,0.245,3.917,4.72,1.001,5621
"beta[576,3]",5.788,0.137,5.563,6.02,1.001,7506
"beta[577,3]",6.779,0.24,6.377,7.171,1,5702
"beta[578,3]",4.786,0.229,4.412,5.16,1,5569
"beta[579,3]",6.771,0.137,6.544,6.992,1,7498
"beta[580,3]",5.38,0.224,5.019,5.749,1.001,6097
"beta[581,3]",4.613,0.235,4.225,5.003,1,5512
"beta[582,3]",5.505,0.135,5.283,5.73,1,7605
