parameter,mean,sd,q05,q95,rhat,ess
"mu_y[2036,1]",3.191,0.885,1.726,4.636,1,7235
"mu_y[2037,1]",2.973,0.937,1.44,4.513,1.001,7663
"mu_y[2038,1]",2.514,1.552,-0.03,5.073,1.001,7543
"mu_y[2039,1]",9.728,1.086,8.036,11.596,1,6281
"mu_y[2040,1]",15.439,1.748,12.569,18.301,1,7818
"mu_y[2041,1]",6.641,0.858,5.244,8.03,1,8241
"mu_y[2042,1]",7.856,0.765,6.587,9.136,1,8152
"mu_y[2043,1]",9.158,0.917,7.62,10.669,1,8005
"mu_y[2044,1]",11.47,1.535,8.921,14.005,1,7891
"mu_y[2045,1]",6.396,0.893,4.986,7.885,1,6176
"mu_y[2046,1]",6.946,0.789,5.635,8.238,1,6657
"mu_y[2047,1]",7.506,0.907,6.012,9.002,1,7312
"mu_y[2048,1]",8.662,1.565,6.078,11.202,1,7502
"mu_y[2049,1]",4.607,0.996,2.962,6.225,1,6849
"mu_y[2050,1]",5.845,1.677,3.144,8.64,1,8017
"mu_y[2051,1]",5.616,1.06,3.81,7.28,1,7187
"mu_y[2052,1]",8.721,1.843,5.665,11.786,1,7817
"mu_y[2053,1]",5.384,0.959,3.795,6.942,1,8438
"mu_y[2054,1]",6.205,1.367,3.984,8.456,1,8804
"mu_y[2055,1]",5.694,0.885,4.199,7.133,1,7925
"mu_y[2056,1]",6.65,0.779,5.367,7.94,1,8122
"mu_y[2057,1]",7.587,0.904,6.103,9.094,1,8248
"mu_y[2058,1]",9.489,1.552,6.925,12.045,1,8183
"mu_y[2059,1]",4.752,0.923,3.156,6.206,1.001,5952
"mu_y[2060,1]",5.577,0.797,4.256,6.894,1,6939
"mu_y[2061,1]",6.298,0.902,4.811,7.784,1,8065
"mu_y[2062,1]",7.865,1.541,5.269,10.4,1.001,7831
"mu_y[2063,1]",5.237,0.913,3.734,6.737,1,6840
"mu_y[2064,1]",5.346,0.792,4.041,6.647,1,7236
"mu_y[2065,1]",5.482,0.929,3.968,7.043,1,8043
"mu_y[2066,1]",5.701,1.544,3.15,8.217,1,7823
"mu_y[2067,1]",8.059,0.909,6.584,9.558,1,7548
"mu_y[2068,1]",9.474,0.892,8.036,10.965,1,7802
"mu_y[2069,1]",12.296,1.617,9.677,14.968,1,7574
"mu_y[2070,1]",4.562,0.91,3.085,6.094,1,5195
"mu_y[2071,1]",4.273,0.79,2.992,5.581,1,5898
"mu_y[2072,1]",3.978,0.905,2.48,5.492,1,7501
"mu_y[2073,1]",3.395,1.551,0.846,5.912,1,7889
"mu_y[2074,1]",7.299,0.95,5.786,8.876,1,7891
"mu_y[2075,1]",10.084,0.96,8.502,11.649,1,7790
"mu_y[2076,1]",12.885,1.571,10.261,15.43,1,7793
"mu_y[2077,1]",6.585,0.975,5.037,8.217,1,7214
"mu_y[2078,1]",8.795,0.986,7.2,10.417,1,7984
"mu_y[2079,1]",11.055,1.603,8.391,13.653,1,7754
"mu_y[2080,1]",9.207,0.971,7.695,10.865,1,6582
"mu_y[2081,1]",12.664,0.92,11.179,14.192,1,7735
"mu_y[2082,1]",19.251,1.611,16.591,21.899,1,8241
"mu_y[2083,1]",6.204,0.9,4.694,7.646,1,6107
"mu_y[2084,1]",6.972,0.969,5.382,8.547,1,7544
"mu_y[2085,1]",7.788,1.446,5.378,10.151,1,8076
"mu_y[2086,1]",7.286,0.886,5.831,8.737,1,7674
"mu_y[2087,1]",8.833,0.958,7.274,10.396,1.001,7653
"mu_y[2088,1]",10.529,1.438,8.181,12.859,1.001,8021
"mu_y[2089,1]",8.088,0.898,6.645,9.584,1,7224
"mu_y[2090,1]",10.407,0.797,9.108,11.725,1,7994
"mu_y[2091,1]",12.802,0.927,11.288,14.318,1,7935
"mu_y[2092,1]",17.349,1.549,14.82,19.905,1,7762
"mu_y[2093,1]",5.892,0.993,4.265,7.475,1.001,8083
"mu_y[2094,1]",8.545,1.66,5.806,11.247,1,7924
"mu_y[2095,1]",6.518,0.965,4.925,8.103,1,8060
"mu_y[2096,1]",8.285,1.618,5.622,10.971,1,7698
"mu_y[2097,1]",8.966,1.012,7.332,10.682,1.001,7239
"mu_y[2098,1]",11.808,1.423,9.466,14.154,1.001,8754
"mu_y[2099,1]",6.151,0.883,4.705,7.593,1,7645
"mu_y[2100,1]",6.961,0.931,5.425,8.464,1,7877
"mu_y[2101,1]",7.926,1.433,5.549,10.291,1,7831
"mu_y[2102,1]",8.152,0.984,6.595,9.838,1,6041
"mu_y[2103,1]",9.81,0.906,8.34,11.304,1,7343
"mu_y[2104,1]",13.499,1.696,10.697,16.291,1.001,7787
"mu_y[2105,1]",6.347,0.961,4.713,7.864,1,3846
"mu_y[2106,1]",8.1,0.819,6.767,9.456,1,5788
"mu_y[2107,1]",9.611,0.912,8.115,11.117,1,7490
"mu_y[2108,1]",12.955,1.562,10.417,15.526,1,7528
"mu_y[2109,1]",8.197,1.015,6.574,9.941,1,4388
"mu_y[2110,1]",8.723,0.843,7.351,10.111,1,5490
"mu_y[2111,1]",9.232,0.905,7.731,10.704,1,7289
"mu_y[2112,1]",10.393,1.614,7.727,13.084,1,7195
"mu_y[2113,1]",10.846,0.893,9.409,12.343,1,7829
"mu_y[2114,1]",12.735,0.945,11.186,14.288,1,8420
"mu_y[2115,1]",16.714,1.566,14.149,19.254,1,8496
"mu_y[2116,1]",5.724,0.895,4.214,7.166,1,7917
"mu_y[2117,1]",6.789,0.984,5.161,8.422,1,8409
"mu_y[2118,1]",7.781,1.438,5.416,10.129,1,8376
"mu_y[2119,1]",6.27,0.903,4.786,7.775,1.001,7831
"mu_y[2120,1]",7.307,1,5.66,8.944,1,7254
"mu_y[2121,1]",8.2,1.428,5.896,10.561,1,7019
"mu_y[2122,1]",8.445,0.882,7.003,9.924,1.001,7951
"mu_y[2123,1]",10.482,0.78,9.207,11.796,1,8034
"mu_y[2124,1]",12.496,0.902,11.012,13.971,1,8125
"mu_y[2125,1]",16.624,1.547,14.058,19.186,1,8134
"mu_y[2126,1]",6.48,0.991,4.834,8.104,1,6454
"mu_y[2127,1]",7.284,1.39,4.98,9.558,1,8797
"mu_y[2128,1]",6.772,0.9,5.266,8.234,1,7531
"mu_y[2129,1]",8.199,0.795,6.879,9.493,1,7748
"mu_y[2130,1]",9.604,0.904,8.11,11.074,1,7837
"mu_y[2131,1]",12.613,1.552,10.027,15.091,1,7864
"mu_y[2132,1]",7.598,0.874,6.198,9.05,1,8209
"mu_y[2133,1]",9.302,0.793,7.999,10.605,1,7757
"mu_y[2134,1]",11.034,1.012,9.368,12.668,1,7685
"mu_y[2135,1]",12.672,1.377,10.39,14.91,1,7680
"mu_y[2136,1]",6.176,0.879,4.773,7.664,1,6229
"mu_y[2137,1]",6.729,0.781,5.441,8.02,1.001,7136
"mu_y[2138,1]",7.304,0.908,5.783,8.759,1,7593
"mu_y[2139,1]",8.476,1.573,5.864,11.02,1,7880
"mu_y[2140,1]",6.986,1.06,5.164,8.656,1,6405
"mu_y[2141,1]",19.013,1.821,16.005,21.948,1,7636
"mu_y[2142,1]",6.569,0.937,5.066,8.155,1.001,6955
"mu_y[2143,1]",7.104,0.954,5.525,8.674,1,7746
"mu_y[2144,1]",7.687,1.601,5.063,10.337,1,7586
"mu_y[2145,1]",5.495,0.965,3.914,7.083,1,8052
"mu_y[2146,1]",6.136,1.611,3.52,8.758,1,7950
"mu_y[2147,1]",9.401,1.017,7.738,11.06,1,7608
"mu_y[2148,1]",18.974,0.996,17.346,20.641,1,8024
"mu_y[2149,1]",27.698,1.615,25.043,30.4,1,7885
"mu_y[2150,1]",5.298,0.873,3.868,6.727,1,8239
"mu_y[2151,1]",5.92,0.768,4.66,7.179,1,8134
"mu_y[2152,1]",6.612,0.885,5.162,8.059,1,8065
"mu_y[2153,1]",7.987,1.538,5.387,10.503,1,7939
"mu_y[2154,1]",7.665,0.885,6.238,9.13,1,7002
"mu_y[2155,1]",10.201,0.779,8.935,11.48,1,7323
"mu_y[2156,1]",12.146,0.9,10.683,13.632,1.001,7843
"mu_y[2157,1]",16.543,1.531,14.016,19.031,1.001,8129
"mu_y[2158,1]",9.038,0.923,7.58,10.598,1.001,7113
"mu_y[2159,1]",12.102,0.796,10.8,13.419,1,7961
"mu_y[2160,1]",15.558,0.938,14.012,17.105,1,7858
"mu_y[2161,1]",21.21,1.55,18.682,23.789,1,7285
"mu_y[2162,1]",7.15,0.968,5.579,8.758,1,8352
"mu_y[2163,1]",8.285,1.372,6.054,10.52,1,9160
"mu_y[2164,1]",5.731,0.885,4.264,7.177,1,7142
"mu_y[2165,1]",6.49,0.788,5.191,7.786,1,7744
"mu_y[2166,1]",7.234,0.913,5.732,8.706,1,7862
"mu_y[2167,1]",8.754,1.551,6.197,11.293,1,7916
"mu_y[2168,1]",4.78,0.886,3.334,6.249,1.001,7418
"mu_y[2169,1]",5.273,0.961,3.704,6.858,1,8068
"mu_y[2170,1]",5.797,1.434,3.453,8.151,1,7898
"mu_y[2171,1]",7.617,0.932,6.154,9.221,1,5752
"mu_y[2172,1]",8.445,0.801,7.155,9.777,1,7460
"mu_y[2173,1]",9.2,0.912,7.716,10.711,1,8355
"mu_y[2174,1]",10.822,1.588,8.225,13.443,1,8295
"mu_y[2175,1]",7.393,0.948,5.883,8.982,1,7654
"mu_y[2176,1]",9.281,0.965,7.688,10.845,1,7978
"mu_y[2177,1]",11.309,1.6,8.664,13.949,1,7642
"mu_y[2178,1]",7.056,0.898,5.61,8.548,1,7464
"mu_y[2179,1]",7.534,0.79,6.249,8.858,1,7598
"mu_y[2180,1]",7.978,0.908,6.499,9.476,1,7518
"mu_y[2181,1]",8.9,1.54,6.388,11.441,1,7409
"mu_y[2182,1]",12.694,0.874,11.259,14.126,1,7299
"mu_y[2183,1]",16.864,0.941,15.318,18.39,1,7783
"mu_y[2184,1]",24.597,1.553,22,27.112,1.001,7733
"mu_y[2185,1]",7.451,0.995,5.857,9.123,1,6576
"mu_y[2186,1]",9.934,0.99,8.318,11.567,1,8076
"mu_y[2187,1]",12.424,1.61,9.774,15.062,1.001,8059
"mu_y[2188,1]",5.245,0.887,3.785,6.692,1,7356
"mu_y[2189,1]",5.978,0.777,4.686,7.244,1,7872
"mu_y[2190,1]",6.672,0.899,5.201,8.141,1.001,7825
"mu_y[2191,1]",8.046,1.515,5.56,10.523,1.001,7469
"mu_y[2192,1]",4.985,0.898,3.518,6.458,1,8322
"mu_y[2193,1]",5.067,0.984,3.47,6.694,1.001,8116
"mu_y[2194,1]",5.149,1.453,2.769,7.53,1,7933
"mu_y[2195,1]",10.568,0.997,8.962,12.223,1,9121
"mu_y[2196,1]",14.577,1.426,12.249,16.937,1,8536
"mu_y[2197,1]",6.937,0.938,5.401,8.472,1,7384
"mu_y[2198,1]",11.703,0.965,10.149,13.298,1,7740
"mu_y[2199,1]",16.521,1.589,13.949,19.162,1,7783
"mu_y[2200,1]",4.9,0.901,3.401,6.374,1,8065
"mu_y[2201,1]",5.147,1.004,3.518,6.789,1.001,7855
"mu_y[2202,1]",5.359,1.429,3.054,7.73,1.001,7916
"mu_y[2203,1]",9.915,1.024,8.325,11.646,1,6094
"mu_y[2204,1]",11.695,0.93,10.176,13.23,1,7214
"mu_y[2205,1]",15.087,1.638,12.396,17.78,1,7604
"mu_y[2206,1]",5.016,0.858,3.609,6.404,1,7703
"mu_y[2207,1]",5.191,0.94,3.65,6.734,1,8075
"mu_y[2208,1]",5.519,1.561,2.966,8.092,1,8106
"mu_y[2209,1]",7.178,0.929,5.608,8.655,1,7219
"mu_y[2210,1]",10.386,0.802,9.04,11.684,1,7445
"mu_y[2211,1]",13.205,0.887,11.741,14.656,1.001,7517
"mu_y[2212,1]",20.278,1.59,17.599,22.894,1,7419
"mu_y[2213,1]",6.389,0.926,4.801,7.844,1,4858
"mu_y[2214,1]",8.076,0.799,6.737,9.359,1,5969
"mu_y[2215,1]",9.762,0.913,8.253,11.254,1,7151
"mu_y[2216,1]",13.134,1.567,10.53,15.69,1,6714
"mu_y[2217,1]",5.432,0.886,3.95,6.855,1.001,7832
"mu_y[2218,1]",6.594,0.957,5.034,8.176,1,7809
"mu_y[2219,1]",7.988,1.472,5.553,10.468,1,7835
"mu_y[2220,1]",7.409,1.005,5.692,8.987,1,4632
"mu_y[2221,1]",10.959,0.894,9.467,12.408,1.001,6841
"mu_y[2222,1]",21.088,1.758,18.181,24.024,1,7287
"mu_y[2223,1]",6.865,0.929,5.33,8.405,1,7900
"mu_y[2224,1]",9.16,0.902,7.669,10.668,1,8054
"mu_y[2225,1]",13.581,1.611,10.92,16.186,1,7970
"mu_y[2226,1]",4.996,0.932,3.414,6.465,1,5543
"mu_y[2227,1]",5.454,0.805,4.117,6.778,1,7855
"mu_y[2228,1]",5.863,0.913,4.355,7.38,1,8123
"mu_y[2229,1]",6.763,1.584,4.14,9.353,1.001,7671
"mu_y[2230,1]",4.828,0.978,3.217,6.417,1,8497
"mu_y[2231,1]",5.138,1.375,2.88,7.374,1,8830
"mu_y[2232,1]",5.713,1.001,4.02,7.351,1,7926
"mu_y[2233,1]",9.003,1.8,6.099,11.988,1,8075
"mu_y[2234,1]",5.641,0.902,4.154,7.127,1,8150
"mu_y[2235,1]",6.715,0.797,5.403,8.036,1,8187
"mu_y[2236,1]",7.887,0.915,6.364,9.373,1,8107
"mu_y[2237,1]",10.134,1.547,7.592,12.614,1,8009
"mu_y[2238,1]",4.446,0.903,2.933,5.879,1,7295
"mu_y[2239,1]",4.667,0.794,3.37,5.968,1,7731
"mu_y[2240,1]",4.904,0.907,3.417,6.405,1.001,7848
"mu_y[2241,1]",5.362,1.53,2.833,7.915,1,7896
"mu_y[2242,1]",7.48,0.911,5.977,8.963,1,7812
"mu_y[2243,1]",8.53,0.901,7.04,9.985,1,7896
"mu_y[2244,1]",10.552,1.604,7.918,13.198,1,7934
"mu_y[2245,1]",5.77,0.96,4.157,7.33,1,7374
"mu_y[2246,1]",5.947,1.008,4.296,7.611,1,8014
"mu_y[2247,1]",6.093,1.566,3.502,8.647,1,8022
"mu_y[2248,1]",6.629,0.931,5.052,8.093,1,3821
"mu_y[2249,1]",8.44,0.802,7.115,9.724,1,5700
"mu_y[2250,1]",10.293,0.909,8.794,11.775,1,7843
"mu_y[2251,1]",13.916,1.545,11.375,16.454,1,7164
"mu_y[2252,1]",6.827,0.898,5.373,8.299,1,7975
"mu_y[2253,1]",8.152,0.86,6.743,9.573,1.001,7996
"mu_y[2254,1]",11.855,1.703,9.055,14.667,1,7700
"mu_y[2255,1]",7.333,0.868,5.95,8.769,1,8031
"mu_y[2256,1]",9.434,0.77,8.165,10.7,1,7958
"mu_y[2257,1]",11.125,0.891,9.648,12.584,1,7588
"mu_y[2258,1]",14.886,1.517,12.38,17.351,1,7252
"mu_y[2259,1]",9.452,0.993,7.855,11.094,1,7982
"mu_y[2260,1]",16.148,1.633,13.453,18.812,1,7950
"mu_y[2261,1]",6.111,0.917,4.613,7.603,1,7831
"mu_y[2262,1]",7.276,0.984,5.665,8.896,1,7723
"mu_y[2263,1]",8.332,1.415,6.016,10.691,1.001,7578
"mu_y[2264,1]",9.529,0.899,8.061,11.027,1,8123
"mu_y[2265,1]",13.965,0.792,12.681,15.283,1,8227
"mu_y[2266,1]",17.08,0.928,15.55,18.601,1,8057
"mu_y[2267,1]",23.842,1.546,21.274,26.325,1,7766
"mu_y[2268,1]",6.091,0.881,4.648,7.528,1.001,7400
"mu_y[2269,1]",6.386,0.774,5.095,7.655,1,7675
"mu_y[2270,1]",6.661,0.904,5.185,8.14,1,7865
"mu_y[2271,1]",7.21,1.536,4.673,9.753,1,7514
"mu_y[2272,1]",7.809,1.007,6.184,9.505,1.001,6460
"mu_y[2273,1]",9.611,1.401,7.326,11.93,1,8778
"mu_y[2274,1]",4.663,0.979,3.037,6.248,1,8414
"mu_y[2275,1]",4.957,1.404,2.664,7.274,1,9225
"mu_y[2276,1]",4.768,1.022,3.057,6.43,1,8236
"mu_y[2277,1]",4.424,1.799,1.459,7.4,1,7357
"mu_y[2278,1]",10.411,1.024,8.776,12.162,1,7869
"mu_y[2279,1]",19.412,1.774,16.506,22.336,1.001,8274
"mu_y[2280,1]",5.645,0.951,4.074,7.186,1,5720
"mu_y[2281,1]",5.106,0.996,3.455,6.728,1,7678
"mu_y[2282,1]",4.561,1.469,2.136,6.998,1,7509
"mu_y[2283,1]",6.308,0.859,4.893,7.732,1,8061
"mu_y[2284,1]",7.068,0.769,5.814,8.349,1,7862
"mu_y[2285,1]",7.791,0.897,6.332,9.278,1,7703
"mu_y[2286,1]",9.34,1.559,6.778,11.904,1,7784
"mu_y[2287,1]",5.13,0.875,3.686,6.54,1,7875
"mu_y[2288,1]",4.878,0.774,3.613,6.168,1,7855
"mu_y[2289,1]",4.62,0.897,3.162,6.104,1,7925
"mu_y[2290,1]",4.102,1.538,1.586,6.646,1,7703
"mu_y[2291,1]",7.771,0.901,6.29,9.245,1,8090
"mu_y[2292,1]",10.609,0.994,8.979,12.22,1,8141
"mu_y[2293,1]",13.388,1.465,10.982,15.777,1,8010
"mu_y[2294,1]",6.547,1.057,4.766,8.223,1.001,2939
"mu_y[2295,1]",9.301,0.862,7.873,10.704,1,4095
"mu_y[2296,1]",12.496,0.881,11.053,13.95,1,7908
"mu_y[2297,1]",19.897,1.665,17.202,22.656,1,6236
"mu_y[2298,1]",7.933,0.897,6.48,9.429,1,8222
"mu_y[2299,1]",10.071,0.961,8.502,11.645,1,8364
"mu_y[2300,1]",12.291,1.423,9.957,14.619,1,8099
"mu_y[2301,1]",6.012,1.003,4.334,7.603,1,6504
"mu_y[2302,1]",6.331,1.422,3.945,8.659,1,8402
"mu_y[2303,1]",17.518,1.826,14.53,20.503,1,7968
"mu_y[2304,1]",9.375,0.993,7.763,11.042,1,7628
"mu_y[2305,1]",12.285,1.412,9.956,14.593,1,8158
"mu_y[2306,1]",6.135,1,4.473,7.74,1,7209
"mu_y[2307,1]",10.183,1.668,7.417,12.911,1,8325
"mu_y[2308,1]",5.876,0.956,4.235,7.373,1,5299
"mu_y[2309,1]",8.284,0.807,6.949,9.581,1,6362
"mu_y[2310,1]",10.785,0.9,9.3,12.258,1,7804
"mu_y[2311,1]",16.065,1.61,13.382,18.652,1,7322
"mu_y[2312,1]",9.593,0.975,7.975,11.154,1,6844
"mu_y[2313,1]",14.465,0.984,12.868,16.11,1,8088
"mu_y[2314,1]",18.688,1.45,16.282,21.037,1,7666
"mu_y[2315,1]",8.003,0.993,6.401,9.661,1,7583
"mu_y[2316,1]",9.37,1.629,6.709,12.078,1,7941
"mu_y[2317,1]",4.666,0.891,3.21,6.118,1,7690
"mu_y[2318,1]",4.34,0.978,2.728,5.931,1,7615
"mu_y[2319,1]",4.011,1.448,1.618,6.364,1,7497
"mu_y[2320,1]",5.418,0.906,3.912,6.898,1,7944
"mu_y[2321,1]",6.08,0.953,4.529,7.648,1,8051
"mu_y[2322,1]",6.848,1.441,4.462,9.255,1,7886
"mu_y[2323,1]",7.05,0.91,5.626,8.612,1,6595
"mu_y[2324,1]",8.056,0.794,6.77,9.38,1,6962
"mu_y[2325,1]",8.939,0.888,7.488,10.383,1,7288
"mu_y[2326,1]",11.189,1.609,8.579,13.856,1,6971
"mu_y[2327,1]",10.414,1.038,8.722,12.145,1,8376
"mu_y[2328,1]",14.703,1.459,12.283,17.025,1,7160
"mu_y[2329,1]",7.019,0.971,5.483,8.64,1,7485
"mu_y[2330,1]",8.848,1.372,6.589,11.11,1,8364
"mu_y[2331,1]",6.704,0.929,5.199,8.242,1,7440
"mu_y[2332,1]",7.921,0.927,6.405,9.436,1,8052
"mu_y[2333,1]",10.108,1.625,7.473,12.755,1,7716
"mu_y[2334,1]",8.618,0.956,7.043,10.189,1,8271
"mu_y[2335,1]",11.182,1.416,8.806,13.489,1.001,8165
"mu_y[2336,1]",6.556,0.904,5.065,8.001,1,8132
"mu_y[2337,1]",8.107,0.896,6.627,9.572,1,7846
"mu_y[2338,1]",11.314,1.596,8.687,13.943,1,7863
"mu_y[2339,1]",5.057,0.888,3.602,6.503,1,7887
"mu_y[2340,1]",5.101,0.868,3.677,6.532,1,7875
"mu_y[2341,1]",5.243,1.663,2.503,7.993,1,7828
"mu_y[2342,1]",7.843,0.989,6.261,9.493,1,7738
"mu_y[2343,1]",12.978,1.633,10.317,15.653,1,8342
"mu_y[2344,1]",4.801,1.004,3.152,6.443,1,6333
"mu_y[2345,1]",4.695,0.996,3.08,6.348,1,8108
"mu_y[2346,1]",4.589,1.642,1.922,7.327,1,7939
"mu_y[2347,1]",7.414,0.967,5.883,9.077,1,4329
"mu_y[2348,1]",8.459,0.821,7.112,9.826,1,5402
"mu_y[2349,1]",9.451,0.901,7.978,10.937,1,8109
"mu_y[2350,1]",11.68,1.574,9.094,14.262,1,7556
"mu_y[2351,1]",3.874,0.968,2.327,5.487,1.001,4755
"mu_y[2352,1]",4.279,0.975,2.672,5.862,1,7804
"mu_y[2353,1]",4.682,1.428,2.335,7.014,1,7454
"mu_y[2354,1]",8.612,1.003,6.977,10.284,1,8430
"mu_y[2355,1]",10.835,1.432,8.493,13.203,1,8831
"mu_y[2356,1]",7.771,1.521,5.248,10.261,1,8869
"mu_y[2357,1]",4.717,1.511,2.232,7.183,1,8840
"mu_y[2358,1]",8.976,1.005,7.367,10.643,1,8039
"mu_y[2359,1]",16.122,1.622,13.505,18.844,1,7653
"mu_y[2360,1]",5.118,0.963,3.512,6.692,1,7822
"mu_y[2361,1]",5.713,0.978,4.125,7.338,1,7937
"mu_y[2362,1]",6.285,1.572,3.702,8.869,1,7910
"mu_y[2363,1]",8.03,0.913,6.517,9.542,1,7982
"mu_y[2364,1]",9.56,0.944,8.027,11.111,1.001,8152
"mu_y[2365,1]",11.437,1.452,9.038,13.854,1.001,7894
"mu_y[2366,1]",4.124,0.965,2.486,5.636,1,6593
"mu_y[2367,1]",4.494,0.913,2.996,5.98,1,7642
"mu_y[2368,1]",5.225,1.61,2.604,7.85,1,7678
"mu_y[2369,1]",5.837,0.889,4.366,7.305,1,7625
"mu_y[2370,1]",6.237,0.779,4.97,7.528,1,7934
"mu_y[2371,1]",6.617,0.904,5.157,8.103,1,8052
"mu_y[2372,1]",7.38,1.538,4.863,9.907,1,7843
"mu_y[2373,1]",3.762,0.95,2.154,5.246,1,6495
"mu_y[2374,1]",3.945,0.916,2.433,5.446,1,7523
"mu_y[2375,1]",4.36,1.649,1.704,7.094,1,7558
"mu_y[2376,1]",6.545,0.948,5.003,8.115,1,7864
"mu_y[2377,1]",9.071,0.987,7.452,10.687,1,8106
"mu_y[2378,1]",11.681,1.618,9.034,14.317,1.001,8048
"mu_y[2379,1]",7.76,0.986,6.163,9.398,1,8161
"mu_y[2380,1]",9.755,1.644,7.047,12.433,1,8103
"mu_y[2381,1]",7.876,0.913,6.346,9.372,1,7531
"mu_y[2382,1]",11.036,0.988,9.426,12.67,1,7850
"mu_y[2383,1]",13.889,1.442,11.492,16.271,1,8021
"mu_y[2384,1]",5.125,0.95,3.56,6.672,1,6699
"mu_y[2385,1]",6.06,0.808,4.72,7.352,1,7160
"mu_y[2386,1]",7.207,0.919,5.668,8.698,1,7536
"mu_y[2387,1]",9.194,1.573,6.534,11.763,1,7620
"mu_y[2388,1]",6.638,0.854,5.235,8.053,1,7816
"mu_y[2389,1]",7.14,0.925,5.599,8.65,1.001,7700
"mu_y[2390,1]",8.336,1.567,5.773,10.896,1.001,7693
"mu_y[2391,1]",8.19,0.918,6.753,9.737,1,6006
"mu_y[2392,1]",10.602,0.969,9.009,12.183,1,7259
"mu_y[2393,1]",13.093,1.436,10.738,15.436,1,8030
"mu_y[2394,1]",3.27,1.052,1.518,4.998,1,7524
"mu_y[2395,1]",2.91,1.484,0.499,5.34,1,7376
"mu_y[2396,1]",5.8,0.944,4.234,7.331,1,5244
"mu_y[2397,1]",6.438,0.988,4.84,8.082,1,7576
"mu_y[2398,1]",7.056,1.43,4.711,9.402,1,7554
"mu_y[2399,1]",6.145,0.963,4.522,7.698,1,8040
"mu_y[2400,1]",9.98,1.643,7.281,12.665,1,8438
"mu_y[2401,1]",6.119,1.047,4.373,7.843,1,7571
"mu_y[2402,1]",6.623,1.47,4.2,9.049,1,7789
"mu_y[2403,1]",6.556,0.894,5.029,7.985,1,6506
"mu_y[2404,1]",8.11,0.786,6.831,9.395,1,7788
"mu_y[2405,1]",9.646,0.897,8.176,11.129,1,8189
"mu_y[2406,1]",12.997,1.575,10.393,15.579,1,7970
"mu_y[2407,1]",5.935,0.9,4.505,7.447,1,5597
"mu_y[2408,1]",5.688,0.784,4.41,6.987,1,6649
"mu_y[2409,1]",5.449,0.887,3.979,6.879,1,7677
"mu_y[2410,1]",4.904,1.583,2.295,7.477,1,7597
"mu_y[2411,1]",13.25,1.586,10.647,15.821,1,8083
"mu_y[2412,1]",8.479,0.873,7.05,9.902,1,7506
"mu_y[2413,1]",10.059,0.961,8.49,11.643,1,7741
"mu_y[2414,1]",12.877,1.546,10.356,15.436,1.001,7922
"mu_y[2415,1]",5.895,0.866,4.492,7.343,1,7904
"mu_y[2416,1]",6.041,0.772,4.766,7.305,1,7988
"mu_y[2417,1]",6.203,0.891,4.724,7.658,1,7792
"mu_y[2418,1]",6.56,1.61,3.936,9.2,1,7731
"mu_y[2419,1]",5.731,1.033,4.043,7.413,1.001,8120
"mu_y[2420,1]",6.09,1.415,3.752,8.397,1,7808
"mu_y[2421,1]",3.439,0.982,1.811,5.028,1.001,6214
"mu_y[2422,1]",3.854,0.833,2.475,5.225,1,7304
"mu_y[2423,1]",4.294,0.927,2.782,5.821,1,8102
"mu_y[2424,1]",5.141,1.581,2.536,7.744,1,7639
"mu_y[2425,1]",5.466,0.931,3.983,7.042,1,6622
"mu_y[2426,1]",5.148,0.799,3.843,6.457,1,7569
"mu_y[2427,1]",4.79,0.92,3.279,6.287,1,7902
"mu_y[2428,1]",4.144,1.574,1.529,6.742,1.001,6959
"mu_y[2429,1]",6.631,0.998,4.975,8.262,1,7843
"mu_y[2430,1]",11.51,0.994,9.895,13.141,1.001,7435
"mu_y[2431,1]",16.132,1.602,13.545,18.78,1,7345
"mu_y[2432,1]",4.791,1,3.136,6.427,1,7809
"mu_y[2433,1]",5.162,1.772,2.241,8.058,1,8449
"mu_y[2434,1]",5.816,0.887,4.4,7.277,1,7782
"mu_y[2435,1]",7.26,0.989,5.665,8.901,1,7900
"mu_y[2436,1]",8.582,1.437,6.21,10.98,1,7875
"mu_y[2437,1]",3.658,0.937,2.108,5.176,1.001,7655
"mu_y[2438,1]",3.553,0.948,2.007,5.12,1.001,7537
"mu_y[2439,1]",3.412,1.491,0.941,5.885,1,7957
"mu_y[2440,1]",4.816,0.983,3.19,6.416,1.001,8505
"mu_y[2441,1]",4.572,1.406,2.249,6.867,1,8697
"mu_y[2442,1]",5.409,0.92,3.883,6.905,1,7692
"mu_y[2443,1]",6.78,0.978,5.183,8.416,1,8092
"mu_y[2444,1]",8.174,1.461,5.792,10.637,1,8076
"mu_y[2445,1]",7.278,0.904,5.763,8.74,1,7927
"mu_y[2446,1]",9.616,0.978,8.032,11.225,1,7981
"mu_y[2447,1]",11.889,1.426,9.557,14.269,1.001,7781
"mu_y[2448,1]",5.072,0.97,3.485,6.67,1,7953
"mu_y[2449,1]",5.262,1.403,2.962,7.603,1,8870
"mu_y[1,2]",6.915,0.091,6.761,7.067,1,8088
"mu_y[2,2]",6.882,0.078,6.752,7.011,1,8059
"mu_y[3,2]",6.844,0.069,6.729,6.957,1,8013
"mu_y[4,2]",6.763,0.081,6.63,6.896,1,7917
"mu_y[5,2]",6.711,0.104,6.539,6.884,1,7915
"mu_y[6,2]",7.231,0.092,7.077,7.381,1,7832
