parameter,mean,sd,q05,q95,rhat,ess
"mu_y[293,1]",-0.539,0.154,-0.784,-0.285,1,8074
"mu_y[294,1]",-0.466,0.171,-0.739,-0.182,1,6755
"mu_y[295,1]",-0.394,0.21,-0.725,-0.04,1,3147
"mu_y[296,1]",-0.759,0.165,-1.028,-0.482,1,7706
"mu_y[297,1]",-0.759,0.162,-1.024,-0.491,1,8742
"mu_y[298,1]",-0.759,0.164,-1.029,-0.487,1,8986
"mu_y[299,1]",-0.759,0.185,-1.069,-0.456,1,7863
"mu_y[300,1]",-0.369,0.189,-0.669,-0.051,1,8110
"mu_y[301,1]",-0.359,0.187,-0.662,-0.051,1,8418
"mu_y[302,1]",-0.349,0.191,-0.657,-0.032,1,8630
"mu_y[303,1]",-0.978,0.167,-1.254,-0.707,1.001,6902
"mu_y[304,1]",-0.954,0.164,-1.227,-0.685,1.001,8270
"mu_y[305,1]",-0.929,0.166,-1.203,-0.655,1,9474
"mu_y[306,1]",-0.88,0.187,-1.185,-0.57,1,8096
"mu_y[307,1]",-0.806,0.163,-1.066,-0.535,1.001,6885
"mu_y[308,1]",-0.804,0.159,-1.059,-0.541,1.001,8416
"mu_y[309,1]",-0.802,0.162,-1.06,-0.536,1.001,9092
"mu_y[310,1]",-0.797,0.184,-1.097,-0.497,1.001,8672
"mu_y[311,1]",-0.354,0.161,-0.612,-0.087,1,7980
"mu_y[312,1]",-0.343,0.155,-0.594,-0.089,1,8272
"mu_y[313,1]",-0.331,0.154,-0.581,-0.081,1,8512
"mu_y[314,1]",-0.307,0.165,-0.575,-0.038,1,8706
"mu_y[315,1]",-0.283,0.192,-0.595,0.036,1,8531
"mu_y[316,1]",-0.904,0.163,-1.182,-0.638,1,9355
"mu_y[317,1]",-0.89,0.161,-1.16,-0.63,1,9704
"mu_y[318,1]",-0.861,0.167,-1.137,-0.584,1,10081
"mu_y[319,1]",-0.833,0.189,-1.147,-0.519,1,9848
"mu_y[320,1]",-1.027,0.163,-1.289,-0.756,1,3673
"mu_y[321,1]",-1.016,0.155,-1.267,-0.758,1,5742
"mu_y[322,1]",-1.004,0.153,-1.254,-0.749,1,8581
"mu_y[323,1]",-0.982,0.168,-1.261,-0.705,1,7189
"mu_y[324,1]",-0.959,0.204,-1.304,-0.632,1.001,3931
"mu_y[325,1]",-0.936,0.176,-1.229,-0.65,1,8691
"mu_y[326,1]",-0.926,0.174,-1.217,-0.641,1,8759
"mu_y[327,1]",-0.884,0.204,-1.227,-0.558,1,7757
"mu_y[328,1]",-0.882,0.159,-1.15,-0.626,1.001,7438
"mu_y[329,1]",-0.868,0.153,-1.128,-0.62,1.001,8206
"mu_y[330,1]",-0.855,0.151,-1.106,-0.606,1,8713
"mu_y[331,1]",-0.828,0.162,-1.096,-0.559,1,8633
"mu_y[332,1]",-0.801,0.189,-1.107,-0.484,1,7890
"mu_y[333,1]",-0.638,0.157,-0.9,-0.376,1,7076
"mu_y[334,1]",-0.625,0.152,-0.879,-0.374,1,8017
"mu_y[335,1]",-0.612,0.152,-0.864,-0.364,1,8454
"mu_y[336,1]",-0.587,0.166,-0.859,-0.313,1,8584
"mu_y[337,1]",-0.562,0.194,-0.877,-0.24,1,8022
"mu_y[338,1]",-0.532,0.163,-0.797,-0.261,1,8775
"mu_y[339,1]",-0.52,0.161,-0.784,-0.253,1,8891
"mu_y[340,1]",-0.506,0.164,-0.777,-0.236,1,8938
"mu_y[341,1]",-0.479,0.183,-0.779,-0.179,1,8804
"mu_y[342,1]",-0.906,0.163,-1.173,-0.639,1.001,8709
"mu_y[343,1]",-0.896,0.16,-1.159,-0.637,1,8915
"mu_y[344,1]",-0.876,0.167,-1.153,-0.607,1,8947
"mu_y[345,1]",-0.857,0.191,-1.173,-0.553,1,8155
"mu_y[346,1]",-0.452,0.161,-0.714,-0.185,1,7676
"mu_y[347,1]",-0.424,0.155,-0.675,-0.167,1,8378
"mu_y[348,1]",-0.388,0.154,-0.643,-0.132,1,8967
"mu_y[349,1]",-0.337,0.167,-0.613,-0.061,1.001,8795
"mu_y[350,1]",-0.273,0.201,-0.592,0.066,1,7789
"mu_y[351,1]",-0.979,0.163,-1.252,-0.717,1,8332
"mu_y[352,1]",-0.968,0.159,-1.231,-0.708,1,8648
"mu_y[353,1]",-0.959,0.16,-1.225,-0.698,1,8841
"mu_y[354,1]",-0.917,0.201,-1.243,-0.586,1,8730
"mu_y[355,1]",-0.594,0.179,-0.887,-0.301,1,7739
"mu_y[356,1]",-0.558,0.177,-0.851,-0.269,1,8608
"mu_y[357,1]",-0.513,0.201,-0.849,-0.183,1,8090
"mu_y[358,1]",-0.723,0.189,-1.034,-0.41,1,9149
"mu_y[359,1]",-0.69,0.195,-1.007,-0.372,1,9265
"mu_y[360,1]",-1.09,0.161,-1.357,-0.827,1.001,8747
"mu_y[361,1]",-1.082,0.157,-1.34,-0.827,1.001,8945
"mu_y[362,1]",-1.075,0.157,-1.334,-0.819,1.001,9057
"mu_y[363,1]",-1.058,0.169,-1.338,-0.783,1.001,9080
"mu_y[364,1]",-1.044,0.193,-1.366,-0.737,1,8919
"mu_y[365,1]",-0.756,0.155,-1.009,-0.495,1,8563
"mu_y[366,1]",-0.759,0.15,-1.005,-0.513,1,8965
"mu_y[367,1]",-0.762,0.149,-1.008,-0.516,1,9035
"mu_y[368,1]",-0.768,0.162,-1.043,-0.502,1,8370
"mu_y[369,1]",-0.774,0.19,-1.094,-0.47,1,7159
"mu_y[370,1]",-0.687,0.181,-0.975,-0.38,1,7001
"mu_y[371,1]",-0.704,0.185,-1.006,-0.394,1,8763
"mu_y[372,1]",-0.712,0.212,-1.06,-0.368,1,7935
"mu_y[373,1]",-0.84,0.162,-1.107,-0.575,1,8704
"mu_y[374,1]",-0.827,0.161,-1.092,-0.564,1,8893
"mu_y[375,1]",-0.802,0.17,-1.083,-0.521,1,9146
"mu_y[376,1]",-0.773,0.198,-1.097,-0.451,1,9186
"mu_y[377,1]",-0.709,0.177,-0.999,-0.416,1,7727
"mu_y[378,1]",-0.696,0.176,-0.986,-0.402,1,9199
"mu_y[379,1]",-0.684,0.194,-0.998,-0.366,1,8953
"mu_y[380,1]",-0.829,0.174,-1.118,-0.537,1,7563
"mu_y[381,1]",-0.834,0.172,-1.117,-0.55,1,8625
"mu_y[382,1]",-0.854,0.209,-1.198,-0.517,1,7931
"mu_y[383,1]",-0.786,0.163,-1.053,-0.526,1,9167
"mu_y[384,1]",-0.765,0.161,-1.027,-0.507,1,9425
"mu_y[385,1]",-0.746,0.164,-1.017,-0.477,1,9458
"mu_y[386,1]",-0.709,0.181,-1.007,-0.409,1,9012
"mu_y[387,1]",-0.56,0.163,-0.816,-0.283,1,6975
"mu_y[388,1]",-0.566,0.156,-0.814,-0.305,1,8603
"mu_y[389,1]",-0.572,0.155,-0.821,-0.314,1,8806
"mu_y[390,1]",-0.585,0.168,-0.859,-0.309,1,8461
"mu_y[391,1]",-0.598,0.198,-0.924,-0.28,1,6854
"mu_y[392,1]",-0.353,0.169,-0.629,-0.073,1.001,5707
"mu_y[393,1]",-0.31,0.159,-0.568,-0.048,1,8066
"mu_y[394,1]",-0.28,0.157,-0.534,-0.02,1,8745
"mu_y[395,1]",-0.203,0.168,-0.477,0.072,1,8685
"mu_y[396,1]",-0.125,0.202,-0.446,0.211,1,6082
"mu_y[397,1]",-0.834,0.171,-1.119,-0.56,1.001,5891
"mu_y[398,1]",-0.8,0.165,-1.076,-0.533,1.001,7335
"mu_y[399,1]",-0.766,0.165,-1.037,-0.499,1,8717
"mu_y[400,1]",-0.634,0.214,-0.977,-0.276,1.002,5354
"mu_y[401,1]",-0.971,0.155,-1.225,-0.717,1,9361
"mu_y[402,1]",-0.959,0.15,-1.204,-0.714,1,9381
"mu_y[403,1]",-0.945,0.15,-1.189,-0.699,1,9317
"mu_y[404,1]",-0.918,0.164,-1.187,-0.648,1,9042
"mu_y[405,1]",-0.892,0.19,-1.206,-0.577,1,8771
"mu_y[406,1]",-1.02,0.156,-1.282,-0.77,1,8012
"mu_y[407,1]",-1.012,0.152,-1.267,-0.769,1,8204
"mu_y[408,1]",-1.005,0.151,-1.256,-0.76,1,8343
"mu_y[409,1]",-0.99,0.164,-1.258,-0.726,1,8386
"mu_y[410,1]",-0.974,0.192,-1.29,-0.662,1,8291
"mu_y[411,1]",-0.758,0.161,-1.027,-0.492,1,8936
"mu_y[412,1]",-0.756,0.159,-1.02,-0.492,1,9028
"mu_y[413,1]",-0.754,0.163,-1.021,-0.483,1,9226
"mu_y[414,1]",-0.75,0.182,-1.055,-0.45,1,9294
"mu_y[415,1]",-0.752,0.163,-1.02,-0.484,1,8217
"mu_y[416,1]",-0.731,0.16,-0.995,-0.466,1,8295
"mu_y[417,1]",-0.716,0.161,-0.982,-0.45,1,8251
"mu_y[418,1]",-0.625,0.21,-0.96,-0.275,1,8101
"mu_y[419,1]",-0.87,0.158,-1.123,-0.605,1,6976
"mu_y[420,1]",-0.881,0.152,-1.124,-0.626,1,8235
"mu_y[421,1]",-0.893,0.151,-1.135,-0.64,1,8751
"mu_y[422,1]",-0.917,0.165,-1.188,-0.643,1,8194
"mu_y[423,1]",-0.943,0.199,-1.277,-0.623,1,6148
"mu_y[424,1]",-1.026,0.157,-1.285,-0.771,1,6709
"mu_y[425,1]",-1.039,0.15,-1.287,-0.793,1,7821
"mu_y[426,1]",-1.05,0.149,-1.297,-0.807,1,8711
"mu_y[427,1]",-1.074,0.162,-1.345,-0.809,1,8478
"mu_y[428,1]",-1.099,0.194,-1.428,-0.795,1,6486
"mu_y[429,1]",-0.481,0.167,-0.754,-0.203,1,8274
"mu_y[430,1]",-0.459,0.162,-0.721,-0.19,1,9026
"mu_y[431,1]",-0.417,0.169,-0.694,-0.135,1,8920
"mu_y[432,1]",-0.377,0.194,-0.693,-0.056,1,7661
"mu_y[433,1]",-0.92,0.163,-1.184,-0.653,1,8128
"mu_y[434,1]",-0.922,0.16,-1.184,-0.661,1,8715
"mu_y[435,1]",-0.926,0.168,-1.206,-0.649,1,8821
"mu_y[436,1]",-0.929,0.194,-1.256,-0.619,1,8277
"mu_y[437,1]",-0.908,0.182,-1.202,-0.603,1,8187
"mu_y[438,1]",-0.956,0.186,-1.269,-0.649,1,9311
"mu_y[439,1]",-0.981,0.216,-1.347,-0.635,1,6498
"mu_y[440,1]",-0.926,0.162,-1.196,-0.661,1,8600
"mu_y[441,1]",-0.919,0.16,-1.185,-0.657,1,8982
"mu_y[442,1]",-0.913,0.163,-1.182,-0.646,1,9195
"mu_y[443,1]",-0.9,0.183,-1.197,-0.596,1,9080
"mu_y[444,1]",-0.912,0.161,-1.172,-0.65,1,8439
"mu_y[445,1]",-0.909,0.158,-1.165,-0.645,1,8811
"mu_y[446,1]",-0.905,0.162,-1.167,-0.635,1,9005
"mu_y[447,1]",-0.899,0.18,-1.193,-0.601,1,9015
"mu_y[448,1]",-0.694,0.191,-1.001,-0.371,1,9156
"mu_y[449,1]",-0.682,0.193,-0.989,-0.351,1,9284
"mu_y[450,1]",-0.819,0.171,-1.097,-0.542,1.001,8115
"mu_y[451,1]",-0.81,0.171,-1.087,-0.53,1.001,8412
"mu_y[452,1]",-0.801,0.177,-1.088,-0.513,1.001,8428
"mu_y[453,1]",-0.718,0.173,-0.997,-0.427,1,8743
"mu_y[454,1]",-0.703,0.173,-0.982,-0.416,1,8850
"mu_y[455,1]",-0.691,0.177,-0.978,-0.397,1,8912
"mu_y[456,1]",-0.605,0.179,-0.897,-0.312,1,8709
"mu_y[457,1]",-0.595,0.178,-0.889,-0.301,1,8831
"mu_y[458,1]",-0.587,0.182,-0.889,-0.289,1.001,8857
"mu_y[459,1]",-0.967,0.172,-1.246,-0.68,1.001,8751
"mu_y[460,1]",-0.957,0.174,-1.239,-0.67,1.001,8781
"mu_y[461,1]",-0.952,0.178,-1.242,-0.658,1,8793
"mu_y[462,1]",-0.834,0.188,-1.143,-0.528,1.001,9260
"mu_y[463,1]",-0.825,0.19,-1.138,-0.515,1.001,9395
"mu_y[464,1]",-0.719,0.154,-0.974,-0.47,1,8251
"mu_y[465,1]",-0.711,0.149,-0.957,-0.468,1,8793
"mu_y[466,1]",-0.702,0.149,-0.947,-0.459,1,8962
"mu_y[467,1]",-0.684,0.161,-0.948,-0.414,1,8949
"mu_y[468,1]",-0.665,0.191,-0.974,-0.344,1,8319
"mu_y[469,1]",-0.813,0.159,-1.072,-0.552,1,8201
"mu_y[470,1]",-0.799,0.154,-1.051,-0.546,1,8357
"mu_y[471,1]",-0.787,0.154,-1.037,-0.534,1,8426
"mu_y[472,1]",-0.753,0.171,-1.028,-0.466,1,8242
"mu_y[473,1]",-0.731,0.194,-1.043,-0.41,1,7989
"mu_y[474,1]",-0.983,0.154,-1.241,-0.739,1,8540
"mu_y[475,1]",-0.988,0.15,-1.236,-0.748,1,8770
"mu_y[476,1]",-0.992,0.15,-1.238,-0.749,1,8863
"mu_y[477,1]",-1.001,0.164,-1.272,-0.733,1,8753
"mu_y[478,1]",-1.01,0.195,-1.336,-0.701,1,8326
"mu_y[479,1]",-0.862,0.173,-1.148,-0.576,1,9415
"mu_y[480,1]",-0.864,0.173,-1.15,-0.578,1,9480
"mu_y[481,1]",-0.865,0.179,-1.16,-0.571,1,9591
"mu_y[482,1]",-1.052,0.182,-1.356,-0.754,1,8127
"mu_y[483,1]",-1.09,0.185,-1.395,-0.789,1,8996
"mu_y[484,1]",-1.109,0.211,-1.457,-0.771,1,8129
"mu_y[485,1]",-0.915,0.177,-1.203,-0.627,1,7178
"mu_y[486,1]",-0.934,0.176,-1.222,-0.645,1,8826
"mu_y[487,1]",-0.956,0.198,-1.29,-0.634,1.001,8371
"mu_y[488,1]",-0.961,0.191,-1.286,-0.653,1,8528
"mu_y[489,1]",-0.947,0.192,-1.272,-0.634,1,8929
"mu_y[490,1]",-1.006,0.163,-1.276,-0.743,1,5096
"mu_y[491,1]",-0.967,0.153,-1.22,-0.718,1,6748
"mu_y[492,1]",-0.945,0.152,-1.197,-0.695,1,7882
"mu_y[493,1]",-0.882,0.165,-1.154,-0.608,1,8709
"mu_y[494,1]",-0.824,0.194,-1.141,-0.503,1,6785
"mu_y[495,1]",-0.967,0.173,-1.253,-0.683,1.001,8797
"mu_y[496,1]",-0.964,0.174,-1.251,-0.68,1,9100
"mu_y[497,1]",-0.961,0.179,-1.258,-0.671,1,9141
"mu_y[498,1]",-0.382,0.185,-0.683,-0.069,1,8176
"mu_y[499,1]",-0.33,0.185,-0.633,-0.023,1,8547
"mu_y[500,1]",-0.289,0.208,-0.625,0.058,1,8251
"mu_y[501,1]",-0.577,0.193,-0.883,-0.259,1,8720
"mu_y[502,1]",-0.544,0.201,-0.866,-0.211,1,9130
"mu_y[503,1]",-0.863,0.162,-1.134,-0.599,1.001,7072
"mu_y[504,1]",-0.864,0.156,-1.126,-0.613,1,7938
"mu_y[505,1]",-0.865,0.156,-1.128,-0.613,1,8490
"mu_y[506,1]",-0.866,0.17,-1.151,-0.594,1.001,7585
"mu_y[507,1]",-0.867,0.201,-1.212,-0.548,1.001,5089
"mu_y[508,1]",-0.933,0.154,-1.19,-0.68,1,9078
"mu_y[509,1]",-0.931,0.15,-1.183,-0.683,1,9297
"mu_y[510,1]",-0.93,0.151,-1.178,-0.684,1,9430
"mu_y[511,1]",-0.927,0.164,-1.196,-0.664,1,9302
"mu_y[512,1]",-0.924,0.191,-1.245,-0.62,1,8988
"mu_y[513,1]",-0.944,0.155,-1.204,-0.687,1,7257
"mu_y[514,1]",-0.955,0.15,-1.203,-0.707,1,8470
"mu_y[515,1]",-0.964,0.149,-1.209,-0.719,1,9460
"mu_y[516,1]",-0.988,0.169,-1.267,-0.717,1,9057
"mu_y[517,1]",-1.003,0.192,-1.328,-0.699,1,7877
"mu_y[518,1]",-0.712,0.172,-0.991,-0.429,1,5673
"mu_y[519,1]",-0.667,0.165,-0.936,-0.398,1,7744
"mu_y[520,1]",-0.595,0.171,-0.874,-0.315,1,8730
"mu_y[521,1]",-0.52,0.199,-0.842,-0.194,1,7036
"mu_y[522,1]",-0.848,0.168,-1.119,-0.562,1,6988
"mu_y[523,1]",-0.85,0.163,-1.114,-0.578,1,8554
"mu_y[524,1]",-0.852,0.175,-1.138,-0.561,1,9024
"mu_y[525,1]",-0.854,0.2,-1.183,-0.519,1.001,8863
"mu_y[526,1]",-0.985,0.184,-1.289,-0.685,1,5349
"mu_y[527,1]",-0.954,0.178,-1.247,-0.663,1,6982
"mu_y[528,1]",-0.793,0.226,-1.158,-0.422,1,4714
"mu_y[529,1]",-0.595,0.178,-0.883,-0.293,1,8805
"mu_y[530,1]",-0.565,0.182,-0.859,-0.27,1,9407
"mu_y[531,1]",-0.544,0.205,-0.874,-0.207,1,9482
"mu_y[532,1]",-1.022,0.175,-1.311,-0.735,1,8547
"mu_y[533,1]",-1.032,0.176,-1.322,-0.739,1,9047
"mu_y[534,1]",-1.042,0.195,-1.364,-0.721,1,8967
"mu_y[535,1]",-1.016,0.16,-1.279,-0.756,1,8618
"mu_y[536,1]",-1.014,0.157,-1.275,-0.756,1,8892
"mu_y[537,1]",-1.011,0.16,-1.28,-0.751,1,9017
"mu_y[538,1]",-1.007,0.181,-1.312,-0.717,1,8997
"mu_y[539,1]",-0.886,0.165,-1.161,-0.611,1.001,7858
"mu_y[540,1]",-0.873,0.162,-1.143,-0.601,1,8233
"mu_y[541,1]",-0.839,0.169,-1.119,-0.567,1,8860
"mu_y[542,1]",-0.808,0.192,-1.123,-0.501,1,8825
"mu_y[543,1]",-0.766,0.18,-1.063,-0.471,1.001,8925
"mu_y[544,1]",-0.749,0.183,-1.05,-0.45,1,9385
"mu_y[545,1]",-0.738,0.204,-1.075,-0.409,1,9311
"mu_y[546,1]",-0.637,0.176,-0.921,-0.347,1,9478
"mu_y[547,1]",-0.633,0.176,-0.919,-0.341,1,9687
"mu_y[548,1]",-0.63,0.181,-0.927,-0.33,1.001,9721
"mu_y[549,1]",-0.889,0.158,-1.148,-0.626,1,6601
"mu_y[550,1]",-0.904,0.152,-1.156,-0.651,1,8214
"mu_y[551,1]",-0.919,0.151,-1.166,-0.668,1,8873
"mu_y[552,1]",-0.946,0.165,-1.217,-0.676,1,8677
"mu_y[553,1]",-0.976,0.198,-1.309,-0.661,1.001,7409
"mu_y[554,1]",-0.662,0.191,-0.975,-0.351,1.001,8914
"mu_y[555,1]",-0.657,0.192,-0.969,-0.347,1.001,9197
"mu_y[556,1]",-0.677,0.174,-0.956,-0.387,1,9453
"mu_y[557,1]",-0.671,0.175,-0.953,-0.381,1,9553
"mu_y[558,1]",-0.665,0.181,-0.961,-0.363,1,9533
"mu_y[559,1]",-0.848,0.183,-1.142,-0.542,1.001,3812
"mu_y[560,1]",-0.884,0.168,-1.157,-0.607,1,8044
"mu_y[561,1]",-0.924,0.182,-1.222,-0.625,1,8144
"mu_y[562,1]",-0.945,0.201,-1.279,-0.617,1.001,5894
"mu_y[563,1]",-0.976,0.175,-1.268,-0.694,1,8485
"mu_y[564,1]",-0.976,0.175,-1.267,-0.696,1,9147
"mu_y[565,1]",-0.976,0.181,-1.279,-0.683,1,9365
"mu_y[566,1]",-0.963,0.194,-1.285,-0.647,1,8360
"mu_y[567,1]",-0.954,0.195,-1.281,-0.634,1,8406
"mu_y[568,1]",-1.004,0.159,-1.272,-0.752,1.001,7042
"mu_y[569,1]",-0.974,0.153,-1.229,-0.729,1,8225
"mu_y[570,1]",-0.944,0.152,-1.193,-0.699,1,8996
"mu_y[571,1]",-0.885,0.164,-1.155,-0.616,1,8654
"mu_y[572,1]",-0.821,0.196,-1.138,-0.491,1,6889
"mu_y[573,1]",-1.047,0.178,-1.349,-0.763,1.001,8672
"mu_y[574,1]",-1.011,0.179,-1.312,-0.718,1.001,9250
"mu_y[575,1]",-0.985,0.202,-1.319,-0.655,1.001,9162
"mu_y[576,1]",-0.937,0.164,-1.208,-0.672,1.001,8475
"mu_y[577,1]",-0.93,0.161,-1.195,-0.67,1,8787
"mu_y[578,1]",-0.917,0.168,-1.194,-0.647,1,8878
"mu_y[579,1]",-0.901,0.198,-1.232,-0.582,1,8533
"mu_y[580,1]",-1.015,0.16,-1.283,-0.766,1.001,7658
"mu_y[581,1]",-0.988,0.153,-1.246,-0.742,1,8726
"mu_y[582,1]",-0.964,0.152,-1.219,-0.721,1,9039
"mu_y[583,1]",-0.913,0.164,-1.183,-0.646,1,8503
"mu_y[584,1]",-0.862,0.191,-1.17,-0.548,1.001,6651
"mu_y[585,1]",-0.675,0.163,-0.942,-0.409,1,8363
"mu_y[586,1]",-0.671,0.161,-0.938,-0.408,1,8923
"mu_y[587,1]",-0.665,0.171,-0.949,-0.384,1,8654
"mu_y[588,1]",-0.659,0.202,-0.99,-0.332,1.001,5894
"mu_y[589,1]",-0.9,0.164,-1.17,-0.63,1,7754
"mu_y[590,1]",-0.891,0.162,-1.156,-0.626,1,8428
"mu_y[591,1]",-0.883,0.164,-1.148,-0.613,1,8699
"mu_y[592,1]",-0.865,0.185,-1.163,-0.56,1.001,8612
"mu_y[593,1]",-0.64,0.156,-0.886,-0.381,1,7245
"mu_y[594,1]",-0.627,0.152,-0.872,-0.376,1.001,7644
"mu_y[595,1]",-0.615,0.151,-0.861,-0.366,1.001,8116
"mu_y[596,1]",-0.588,0.164,-0.857,-0.317,1.001,8280
"mu_y[597,1]",-0.562,0.191,-0.875,-0.248,1,8202
"mu_y[598,1]",-0.864,0.159,-1.12,-0.599,1.001,5466
"mu_y[599,1]",-0.868,0.152,-1.114,-0.62,1.001,7253
"mu_y[600,1]",-0.873,0.15,-1.115,-0.629,1.001,8609
"mu_y[601,1]",-0.881,0.163,-1.15,-0.617,1,8396
"mu_y[602,1]",-0.889,0.195,-1.216,-0.579,1.001,5521
"mu_y[603,1]",-1.093,0.164,-1.362,-0.83,1,8605
"mu_y[604,1]",-1.091,0.162,-1.357,-0.831,1,9010
"mu_y[605,1]",-1.087,0.17,-1.369,-0.814,1,9219
"mu_y[606,1]",-1.084,0.193,-1.404,-0.775,1,9142
"mu_y[607,1]",-0.774,0.173,-1.046,-0.48,1,8136
"mu_y[608,1]",-0.775,0.174,-1.051,-0.483,1,8767
"mu_y[609,1]",-0.777,0.179,-1.063,-0.476,1,8916
"mu_y[610,1]",-0.812,0.174,-1.095,-0.524,1,9077
"mu_y[611,1]",-0.777,0.176,-1.066,-0.484,1,9251
"mu_y[612,1]",-0.741,0.197,-1.061,-0.41,1.001,8728
"mu_y[613,1]",-0.753,0.174,-1.035,-0.467,1.001,8808
"mu_y[614,1]",-0.752,0.174,-1.034,-0.467,1,9167
"mu_y[615,1]",-0.751,0.179,-1.044,-0.453,1.001,9256
"mu_y[616,1]",-0.618,0.161,-0.872,-0.341,1,8935
"mu_y[617,1]",-0.616,0.157,-0.866,-0.351,1,9496
"mu_y[618,1]",-0.612,0.164,-0.876,-0.338,1,9782
"mu_y[619,1]",-0.609,0.186,-0.909,-0.301,1,9553
"mu_y[620,1]",-0.67,0.186,-0.977,-0.363,1,8769
"mu_y[621,1]",-0.665,0.188,-0.974,-0.353,1,8963
"mu_y[622,1]",-0.909,0.166,-1.183,-0.636,1,7733
"mu_y[623,1]",-0.912,0.164,-1.182,-0.645,1,8520
"mu_y[624,1]",-0.915,0.166,-1.187,-0.644,1,9208
"mu_y[625,1]",-0.921,0.187,-1.233,-0.618,1,8883
"mu_y[626,1]",-0.81,0.155,-1.066,-0.556,1,8775
"mu_y[627,1]",-0.801,0.151,-1.051,-0.551,1,8945
"mu_y[628,1]",-0.792,0.151,-1.039,-0.541,1,9147
"mu_y[629,1]",-0.774,0.164,-1.041,-0.501,1,9067
"mu_y[630,1]",-0.755,0.192,-1.066,-0.44,1,8803
"mu_y[631,1]",-0.86,0.176,-1.148,-0.572,1,7839
"mu_y[632,1]",-0.857,0.175,-1.144,-0.564,1,9543
"mu_y[633,1]",-0.855,0.194,-1.17,-0.532,1,9170
"mu_y[634,1]",-0.704,0.165,-0.973,-0.431,1,6988
"mu_y[635,1]",-0.712,0.163,-0.977,-0.445,1,8344
"mu_y[636,1]",-0.726,0.173,-1.007,-0.438,1,8826
"mu_y[637,1]",-0.739,0.2,-1.074,-0.409,1,7425
"mu_y[638,1]",-1.007,0.165,-1.287,-0.744,1.001,5217
"mu_y[639,1]",-0.97,0.156,-1.233,-0.717,1,7163
"mu_y[640,1]",-0.927,0.152,-1.18,-0.678,1.001,8784
"mu_y[641,1]",-0.846,0.166,-1.118,-0.57,1,7774
"mu_y[642,1]",-0.765,0.202,-1.086,-0.429,1.001,4528
"mu_y[643,1]",-0.877,0.185,-1.184,-0.574,1.001,8760
"mu_y[644,1]",-0.868,0.187,-1.18,-0.563,1,8892
"mu_y[645,1]",-0.522,0.18,-0.81,-0.216,1,8130
"mu_y[646,1]",-0.505,0.179,-0.795,-0.208,1,8527
"mu_y[647,1]",-0.487,0.185,-0.787,-0.177,1,8673
"mu_y[648,1]",-0.825,0.189,-1.137,-0.519,1,8919
"mu_y[649,1]",-0.811,0.194,-1.134,-0.497,1,8872
"mu_y[650,1]",-0.487,0.178,-0.773,-0.188,1,9327
"mu_y[651,1]",-0.478,0.177,-0.763,-0.184,1,9375
"mu_y[652,1]",-0.464,0.182,-0.759,-0.162,1,9504
"mu_y[653,1]",-0.853,0.161,-1.123,-0.593,1.001,9118
"mu_y[654,1]",-0.843,0.159,-1.105,-0.584,1.001,8971
"mu_y[655,1]",-0.833,0.162,-1.101,-0.569,1,8798
"mu_y[656,1]",-0.813,0.181,-1.111,-0.52,1,8691
"mu_y[657,1]",-1.062,0.174,-1.349,-0.777,1,8899
"mu_y[658,1]",-1.063,0.174,-1.352,-0.778,1,9157
"mu_y[659,1]",-1.065,0.188,-1.375,-0.76,1.001,9335
"mu_y[660,1]",-0.915,0.173,-1.2,-0.635,1,8896
"mu_y[661,1]",-0.923,0.175,-1.209,-0.636,1,9030
"mu_y[662,1]",-0.938,0.194,-1.258,-0.621,1,8604
"mu_y[663,1]",-0.631,0.191,-0.948,-0.32,1,9457
"mu_y[664,1]",-0.6,0.198,-0.929,-0.277,1,9954
"mu_y[665,1]",-0.986,0.175,-1.277,-0.702,1.001,3923
"mu_y[666,1]",-0.93,0.162,-1.191,-0.663,1,7646
"mu_y[667,1]",-0.867,0.177,-1.152,-0.572,1,7413
"mu_y[668,1]",-0.817,0.206,-1.146,-0.473,1,4746
"mu_y[669,1]",-0.932,0.179,-1.226,-0.641,1,7769
"mu_y[670,1]",-0.94,0.185,-1.25,-0.644,1.001,9128
"mu_y[671,1]",-0.944,0.212,-1.301,-0.612,1.001,8242
"mu_y[672,1]",-1.106,0.16,-1.371,-0.842,1,8073
"mu_y[673,1]",-1.116,0.154,-1.368,-0.859,1.001,8649
"mu_y[674,1]",-1.125,0.154,-1.377,-0.87,1.001,8939
"mu_y[675,1]",-1.143,0.167,-1.418,-0.868,1.001,8822
"mu_y[676,1]",-1.16,0.195,-1.48,-0.845,1.001,7861
"mu_y[677,1]",-0.407,0.178,-0.695,-0.113,1,7480
"mu_y[678,1]",-0.364,0.17,-0.641,-0.079,1,8262
"mu_y[679,1]",-0.319,0.182,-0.615,-0.019,1,8483
"mu_y[680,1]",-0.275,0.212,-0.612,0.08,1.001,7839
"mu_y[681,1]",-0.713,0.166,-0.984,-0.442,1,8772
"mu_y[682,1]",-0.697,0.162,-0.962,-0.432,1,9053
"mu_y[683,1]",-0.653,0.177,-0.939,-0.358,1,9078
"mu_y[684,1]",-0.624,0.204,-0.952,-0.281,1.001,8794
"mu_y[685,1]",-0.8,0.186,-1.105,-0.497,1,9189
"mu_y[686,1]",-0.796,0.192,-1.113,-0.483,1,9244
"mu_y[687,1]",-1.016,0.171,-1.295,-0.739,1,9329
